transaction_id,date,inventory_id,quantity_consumed,department,staff_id,shift,consumption_reason,remaining_stock,batch_lot
T0017_028,2025-09-30,INV0017,0,Dept2,STF044,Evening,Treatment,0,B0017_028
T0017_029,2025-10-01,INV0017,0,Dept3,STF017,Night,Treatment,0,B0017_029
T0017_030,2025-10-02,INV0017,0,Dept2,STF047,Morning,Routine,0,B0017_030
T0017_031,2025-10-03,INV0017,0,Dept3,STF016,Evening,Routine,0,B0017_031
T0017_032,2025-10-04,INV0017,0,Dept5,STF021,Night,Routine,0,B0017_032
T0017_033,2025-10-05,INV0017,0,Dept4,STF036,Night,Routine,0,B0017_033
T0017_034,2025-10-06,INV0017,0,Dept5,STF031,Night,Treatment,0,B0017_034
T0017_035,2025-10-07,INV0017,0,Dept5,STF002,Evening,Routine,0,B0017_035
T0017_036,2025-10-08,INV0017,0,Dept2,STF002,Evening,Routine,0,B0017_036
T0017_037,2025-10-09,INV0017,0,Dept4,STF026,Evening,Emergency,0,B0017_037
T0017_038,2025-10-10,INV0017,0,Dept2,STF039,Night,Treatment,0,B0017_038
T0017_039,2025-10-11,INV0017,0,Dept3,STF010,Evening,Treatment,0,B0017_039
T0017_040,2025-10-12,INV0017,0,Dept5,STF001,Night,Emergency,0,B0017_040
T0017_041,2025-10-13,INV0017,0,Dept3,STF042,Morning,Surgery,0,B0017_041
T0017_042,2025-10-14,INV0017,0,Dept5,STF018,Night,Routine,0,B0017_042
T0017_043,2025-10-15,INV0017,0,Dept1,STF010,Morning,Treatment,0,B0017_043
T0017_044,2025-10-16,INV0017,0,Dept2,STF011,Morning,Routine,0,B0017_044
T0017_045,2025-10-17,INV0017,0,Dept5,STF008,Evening,Routine,0,B0017_045
T0017_046,2025-10-18,INV0017,0,Dept1,STF035,Night,Emergency,0,B0017_046
T0017_047,2025-10-19,INV0017,0,Dept1,STF043,Evening,Surgery,0,B0017_047
T0017_048,2025-10-20,INV0017,0,Dept2,STF015,Night,Emergency,0,B0017_048
T0017_049,2025-10-21,INV0017,0,Dept3,STF012,Evening,Routine,0,B0017_049
T0017_050,2025-10-22,INV0017,0,Dept2,STF027,Morning,Emergency,0,B0017_050
T0017_051,2025-10-23,INV0017,0,Dept3,STF045,Night,Emergency,0,B0017_051
T0017_052,2025-10-24,INV0017,0,Dept4,STF031,Night,Surgery,0,B0017_052
T0017_053,2025-10-25,INV0017,0,Dept1,STF011,Night,Routine,0,B0017_053
T0017_054,2025-10-26,INV0017,0,Dept5,STF046,Morning,Treatment,0,B0017_054
T0017_055,2025-10-27,INV0017,0,Dept4,STF019,Morning,Treatment,0,B0017_055
T0017_056,2025-10-28,INV0017,0,Dept1,STF005,Night,Routine,0,B0017_056
T0017_057,2025-10-29,INV0017,0,Dept4,STF045,Evening,Treatment,0,B0017_057
T0017_058,2025-10-30,INV0017,0,Dept4,STF044,Morning,Treatment,0,B0017_058
T0017_059,2025-10-31,INV0017,0,Dept5,STF006,Night,Treatment,0,B0017_059
T0017_060,2025-11-01,INV0017,0,Dept5,STF003,Evening,Emergency,0,B0017_060
T0017_061,2025-11-02,INV0017,0,Dept2,STF007,Night,Surgery,0,B0017_061
T0017_062,2025-11-03,INV0017,0,Dept5,STF015,Evening,Surgery,0,B0017_062
T0017_063,2025-11-04,INV0017,0,Dept3,STF004,Night,Surgery,0,B0017_063
T0017_064,2025-11-05,INV0017,0,Dept3,STF025,Night,Surgery,0,B0017_064
T0017_065,2025-11-06,INV0017,0,Dept3,STF001,Morning,Emergency,0,B0017_065
T0017_066,2025-11-07,INV0017,0,Dept3,STF040,Morning,Surgery,0,B0017_066
T0017_067,2025-11-08,INV0017,0,Dept1,STF009,Night,Surgery,0,B0017_067
T0017_068,2025-11-09,INV0017,0,Dept5,STF039,Morning,Routine,0,B0017_068
T0017_069,2025-11-10,INV0017,0,Dept2,STF016,Night,Treatment,0,B0017_069
T0017_070,2025-11-11,INV0017,0,Dept1,STF018,Night,Treatment,0,B0017_070
T0017_071,2025-11-12,INV0017,0,Dept2,STF048,Evening,Routine,0,B0017_071
T0017_072,2025-11-13,INV0017,0,Dept2,STF019,Night,Emergency,0,B0017_072
T0017_073,2025-11-14,INV0017,0,Dept4,STF015,Morning,Routine,0,B0017_073
T0017_074,2025-11-15,INV0017,0,Dept5,STF041,Morning,Surgery,0,B0017_074
T0017_075,2025-11-16,INV0017,0,Dept1,STF028,Evening,Emergency,0,B0017_075
T0017_076,2025-11-17,INV0017,0,Dept3,STF015,Night,Routine,0,B0017_076
T0017_077,2025-11-18,INV0017,0,Dept4,STF049,Evening,Routine,0,B0017_077
T0017_078,2025-11-19,INV0017,0,Dept3,STF015,Night,Emergency,0,B0017_078
T0017_079,2025-11-20,INV0017,0,Dept1,STF043,Night,Treatment,0,B0017_079
T0017_080,2025-11-21,INV0017,0,Dept4,STF018,Evening,Emergency,0,B0017_080
T0017_081,2025-11-22,INV0017,0,Dept1,STF046,Morning,Treatment,0,B0017_081
T0017_082,2025-11-23,INV0017,0,Dept5,STF043,Night,Routine,0,B0017_082
T0017_083,2025-11-24,INV0017,0,Dept5,STF001,Night,Emergency,0,B0017_083
T0017_084,2025-11-25,INV0017,0,Dept4,STF031,Evening,Surgery,0,B0017_084
T0017_085,2025-11-26,INV0017,0,Dept5,STF044,Night,Treatment,0,B0017_085
T0017_086,2025-11-27,INV0017,0,Dept5,STF028,Morning,Surgery,0,B0017_086
T0017_087,2025-11-28,INV0017,0,Dept4,STF002,Evening,Treatment,0,B0017_087
T0017_088,2025-11-29,INV0017,0,Dept4,STF030,Night,Routine,0,B0017_088
T0017_089,2025-11-30,INV0017,0,Dept5,STF026,Morning,Routine,0,B0017_089
T0018_000,2025-09-02,INV0018,2,Dept1,STF023,Morning,Routine,9,B0018_000
T0018_001,2025-09-03,INV0018,5,Dept5,STF010,Evening,Treatment,4,B0018_001
T0018_002,2025-09-04,INV0018,3,Dept2,STF023,Morning,Surgery,1,B0018_002
T0018_003,2025-09-05,INV0018,1,Dept4,STF042,Evening,Treatment,0,B0018_003
T0018_004,2025-09-06,INV0018,0,Dept4,STF004,Morning,Emergency,0,B0018_004
T0018_005,2025-09-07,INV0018,0,Dept4,STF018,Morning,Routine,0,B0018_005
T0018_006,2025-09-08,INV0018,0,Dept5,STF033,Evening,Surgery,0,B0018_006
T0018_007,2025-09-09,INV0018,0,Dept2,STF009,Evening,Emergency,0,B0018_007
T0018_008,2025-09-10,INV0018,0,Dept1,STF042,Night,Surgery,0,B0018_008
T0018_009,2025-09-11,INV0018,0,Dept3,STF024,Evening,Treatment,0,B0018_009
T0018_010,2025-09-12,INV0018,0,Dept3,STF029,Morning,Treatment,0,B0018_010
T0018_011,2025-09-13,INV0018,0,Dept5,STF010,Morning,Surgery,0,B0018_011
T0018_012,2025-09-14,INV0018,0,Dept3,STF007,Night,Routine,0,B0018_012
T0018_013,2025-09-15,INV0018,0,Dept3,STF016,Night,Emergency,0,B0018_013
T0018_014,2025-09-16,INV0018,0,Dept1,STF035,Evening,Surgery,0,B0018_014
T0018_015,2025-09-17,INV0018,0,Dept2,STF007,Evening,Surgery,0,B0018_015
T0018_016,2025-09-18,INV0018,0,Dept1,STF005,Night,Treatment,0,B0018_016
T0018_017,2025-09-19,INV0018,0,Dept5,STF035,Morning,Emergency,0,B0018_017
T0018_018,2025-09-20,INV0018,0,Dept2,STF041,Morning,Routine,0,B0018_018
T0018_019,2025-09-21,INV0018,0,Dept1,STF017,Morning,Surgery,0,B0018_019
T0018_020,2025-09-22,INV0018,0,Dept4,STF039,Evening,Treatment,0,B0018_020
T0018_021,2025-09-23,INV0018,0,Dept2,STF035,Evening,Surgery,0,B0018_021
T0018_022,2025-09-24,INV0018,0,Dept4,STF015,Night,Emergency,0,B0018_022
T0018_023,2025-09-25,INV0018,0,Dept3,STF034,Morning,Routine,0,B0018_023
T0018_024,2025-09-26,INV0018,0,Dept4,STF011,Night,Emergency,0,B0018_024
T0018_025,2025-09-27,INV0018,0,Dept2,STF003,Night,Emergency,0,B0018_025
T0018_026,2025-09-28,INV0018,0,Dept4,STF049,Morning,Surgery,0,B0018_026
T0018_027,2025-09-29,INV0018,0,Dept4,STF016,Night,Treatment,0,B0018_027
T0018_028,2025-09-30,INV0018,0,Dept5,STF022,Evening,Emergency,0,B0018_028
T0018_029,2025-10-01,INV0018,0,Dept2,STF028,Night,Surgery,0,B0018_029
T0018_030,2025-10-02,INV0018,0,Dept2,STF001,Morning,Routine,0,B0018_030
T0018_031,2025-10-03,INV0018,0,Dept1,STF019,Morning,Routine,0,B0018_031
T0018_032,2025-10-04,INV0018,0,Dept1,STF031,Morning,Surgery,0,B0018_032
T0018_033,2025-10-05,INV0018,0,Dept5,STF030,Morning,Treatment,0,B0018_033
T0018_034,2025-10-06,INV0018,0,Dept2,STF035,Night,Routine,0,B0018_034
T0018_035,2025-10-07,INV0018,0,Dept5,STF025,Evening,Routine,0,B0018_035
T0018_036,2025-10-08,INV0018,0,Dept4,STF043,Evening,Emergency,0,B0018_036
T0018_037,2025-10-09,INV0018,0,Dept2,STF005,Night,Routine,0,B0018_037
T0018_038,2025-10-10,INV0018,0,Dept5,STF018,Morning,Surgery,0,B0018_038
T0018_039,2025-10-11,INV0018,0,Dept5,STF043,Evening,Emergency,0,B0018_039
T0018_040,2025-10-12,INV0018,0,Dept2,STF037,Morning,Treatment,0,B0018_040
T0018_041,2025-10-13,INV0018,0,Dept1,STF044,Night,Routine,0,B0018_041
T0018_042,2025-10-14,INV0018,0,Dept5,STF040,Night,Routine,0,B0018_042
T0018_043,2025-10-15,INV0018,0,Dept4,STF013,Morning,Emergency,0,B0018_043
T0018_044,2025-10-16,INV0018,0,Dept2,STF038,Night,Emergency,0,B0018_044
T0018_045,2025-10-17,INV0018,0,Dept2,STF035,Evening,Routine,0,B0018_045
T0018_046,2025-10-18,INV0018,0,Dept2,STF002,Morning,Surgery,0,B0018_046
T0018_047,2025-10-19,INV0018,0,Dept2,STF008,Morning,Treatment,0,B0018_047
T0018_048,2025-10-20,INV0018,0,Dept1,STF010,Morning,Routine,0,B0018_048
T0018_049,2025-10-21,INV0018,0,Dept2,STF001,Evening,Emergency,0,B0018_049
T0018_050,2025-10-22,INV0018,0,Dept5,STF019,Evening,Surgery,0,B0018_050
T0018_051,2025-10-23,INV0018,0,Dept3,STF041,Evening,Surgery,0,B0018_051
T0018_052,2025-10-24,INV0018,0,Dept3,STF018,Evening,Emergency,0,B0018_052
T0018_053,2025-10-25,INV0018,0,Dept4,STF032,Morning,Surgery,0,B0018_053
T0018_054,2025-10-26,INV0018,0,Dept2,STF012,Night,Surgery,0,B0018_054
T0018_055,2025-10-27,INV0018,0,Dept4,STF006,Night,Routine,0,B0018_055
T0018_056,2025-10-28,INV0018,0,Dept1,STF024,Night,Emergency,0,B0018_056
T0018_057,2025-10-29,INV0018,0,Dept3,STF001,Evening,Treatment,0,B0018_057
T0018_058,2025-10-30,INV0018,0,Dept3,STF010,Evening,Surgery,0,B0018_058
T0018_059,2025-10-31,INV0018,0,Dept1,STF016,Evening,Routine,0,B0018_059
T0018_060,2025-11-01,INV0018,0,Dept3,STF024,Night,Surgery,0,B0018_060
T0018_061,2025-11-02,INV0018,0,Dept2,STF043,Night,Treatment,0,B0018_061
T0018_062,2025-11-03,INV0018,0,Dept5,STF006,Evening,Treatment,0,B0018_062
T0018_063,2025-11-04,INV0018,0,Dept4,STF048,Night,Treatment,0,B0018_063
T0018_064,2025-11-05,INV0018,0,Dept1,STF040,Morning,Routine,0,B0018_064
T0018_065,2025-11-06,INV0018,0,Dept5,STF047,Evening,Routine,0,B0018_065
T0018_066,2025-11-07,INV0018,0,Dept1,STF048,Evening,Emergency,0,B0018_066
T0018_067,2025-11-08,INV0018,0,Dept4,STF011,Evening,Surgery,0,B0018_067
T0018_068,2025-11-09,INV0018,0,Dept2,STF027,Evening,Treatment,0,B0018_068
T0018_069,2025-11-10,INV0018,0,Dept1,STF024,Morning,Emergency,0,B0018_069
T0018_070,2025-11-11,INV0018,0,Dept5,STF043,Night,Emergency,0,B0018_070
T0018_071,2025-11-12,INV0018,0,Dept3,STF044,Night,Treatment,0,B0018_071
T0018_072,2025-11-13,INV0018,0,Dept4,STF005,Night,Surgery,0,B0018_072
T0018_073,2025-11-14,INV0018,0,Dept4,STF024,Night,Routine,0,B0018_073
T0018_074,2025-11-15,INV0018,0,Dept2,STF011,Evening,Routine,0,B0018_074
T0018_075,2025-11-16,INV0018,0,Dept4,STF040,Evening,Emergency,0,B0018_075
T0018_076,2025-11-17,INV0018,0,Dept4,STF038,Morning,Treatment,0,B0018_076
T0018_077,2025-11-18,INV0018,0,Dept5,STF016,Night,Treatment,0,B0018_077
T0018_078,2025-11-19,INV0018,0,Dept2,STF017,Night,Routine,0,B0018_078
T0018_079,2025-11-20,INV0018,0,Dept2,STF005,Evening,Treatment,0,B0018_079
T0018_080,2025-11-21,INV0018,0,Dept2,STF045,Evening,Emergency,0,B0018_080
T0018_081,2025-11-22,INV0018,0,Dept3,STF038,Morning,Emergency,0,B0018_081
T0018_082,2025-11-23,INV0018,0,Dept3,STF046,Morning,Emergency,0,B0018_082
T0018_083,2025-11-24,INV0018,0,Dept3,STF031,Morning,Surgery,0,B0018_083
T0018_084,2025-11-25,INV0018,0,Dept4,STF003,Evening,Routine,0,B0018_084
T0018_085,2025-11-26,INV0018,0,Dept1,STF039,Night,Emergency,0,B0018_085
T0018_086,2025-11-27,INV0018,0,Dept4,STF022,Morning,Surgery,0,B0018_086
T0018_087,2025-11-28,INV0018,0,Dept5,STF046,Night,Emergency,0,B0018_087
T0018_088,2025-11-29,INV0018,0,Dept2,STF013,Night,Emergency,0,B0018_088
T0018_089,2025-11-30,INV0018,0,Dept3,STF021,Evening,Routine,0,B0018_089
T0019_000,2025-09-02,INV0019,3,Dept5,STF028,Night,Emergency,48,B0019_000
T0019_001,2025-09-03,INV0019,2,Dept1,STF012,Night,Routine,46,B0019_001
T0019_002,2025-09-04,INV0019,4,Dept4,STF049,Morning,Routine,42,B0019_002
T0019_003,2025-09-05,INV0019,0,Dept5,STF030,Morning,Surgery,42,B0019_003
T0019_004,2025-09-06,INV0019,1,Dept1,STF003,Morning,Emergency,41,B0019_004
T0019_005,2025-09-07,INV0019,2,Dept3,STF027,Night,Surgery,39,B0019_005
T0019_006,2025-09-08,INV0019,2,Dept5,STF002,Morning,Surgery,37,B0019_006
T0019_007,2025-09-09,INV0019,0,Dept1,STF014,Evening,Surgery,37,B0019_007
T0019_008,2025-09-10,INV0019,1,Dept1,STF002,Night,Surgery,36,B0019_008
T0019_009,2025-09-11,INV0019,0,Dept4,STF037,Morning,Surgery,36,B0019_009
T0019_010,2025-09-12,INV0019,0,Dept5,STF031,Evening,Treatment,36,B0019_010
T0019_011,2025-09-13,INV0019,3,Dept2,STF028,Morning,Surgery,33,B0019_011
T0019_012,2025-09-14,INV0019,3,Dept4,STF003,Night,Treatment,30,B0019_012
T0019_013,2025-09-15,INV0019,5,Dept5,STF011,Morning,Routine,25,B0019_013
T0019_014,2025-09-16,INV0019,5,Dept1,STF015,Evening,Routine,20,B0019_014
T0019_015,2025-09-17,INV0019,1,Dept3,STF002,Morning,Treatment,19,B0019_015
T0019_016,2025-09-18,INV0019,5,Dept5,STF005,Evening,Emergency,14,B0019_016
T0019_017,2025-09-19,INV0019,2,Dept1,STF048,Morning,Emergency,12,B0019_017
T0019_018,2025-09-20,INV0019,5,Dept1,STF002,Morning,Surgery,7,B0019_018
T0019_019,2025-09-21,INV0019,5,Dept4,STF039,Night,Treatment,2,B0019_019
T0019_020,2025-09-22,INV0019,1,Dept1,STF030,Evening,Surgery,1,B0019_020
T0019_021,2025-09-23,INV0019,0,Dept3,STF035,Night,Surgery,1,B0019_021
T0019_022,2025-09-24,INV0019,1,Dept3,STF006,Evening,Emergency,0,B0019_022
T0019_023,2025-09-25,INV0019,0,Dept2,STF011,Night,Surgery,0,B0019_023
T0019_024,2025-09-26,INV0019,0,Dept3,STF021,Night,Surgery,0,B0019_024
T0019_025,2025-09-27,INV0019,0,Dept2,STF047,Night,Routine,0,B0019_025
T0019_026,2025-09-28,INV0019,0,Dept2,STF043,Morning,Surgery,0,B0019_026
T0019_027,2025-09-29,INV0019,0,Dept3,STF006,Evening,Surgery,0,B0019_027
T0019_028,2025-09-30,INV0019,0,Dept2,STF024,Night,Surgery,0,B0019_028
T0019_029,2025-10-01,INV0019,0,Dept5,STF013,Morning,Emergency,0,B0019_029
T0019_030,2025-10-02,INV0019,0,Dept1,STF009,Evening,Emergency,0,B0019_030
T0019_031,2025-10-03,INV0019,0,Dept4,STF024,Night,Routine,0,B0019_031
T0019_032,2025-10-04,INV0019,0,Dept2,STF009,Evening,Routine,0,B0019_032
T0019_033,2025-10-05,INV0019,0,Dept4,STF046,Morning,Emergency,0,B0019_033
T0019_034,2025-10-06,INV0019,0,Dept3,STF020,Night,Treatment,0,B0019_034
T0019_035,2025-10-07,INV0019,0,Dept4,STF049,Morning,Treatment,0,B0019_035
T0019_036,2025-10-08,INV0019,0,Dept5,STF033,Evening,Treatment,0,B0019_036
T0019_037,2025-10-09,INV0019,0,Dept5,STF028,Morning,Surgery,0,B0019_037
T0019_038,2025-10-10,INV0019,0,Dept5,STF017,Night,Treatment,0,B0019_038
T0019_039,2025-10-11,INV0019,0,Dept1,STF032,Morning,Surgery,0,B0019_039
T0019_040,2025-10-12,INV0019,0,Dept5,STF028,Evening,Treatment,0,B0019_040
T0019_041,2025-10-13,INV0019,0,Dept1,STF018,Evening,Emergency,0,B0019_041
T0019_042,2025-10-14,INV0019,0,Dept4,STF017,Morning,Surgery,0,B0019_042
T0019_043,2025-10-15,INV0019,0,Dept2,STF024,Night,Treatment,0,B0019_043
T0019_044,2025-10-16,INV0019,0,Dept2,STF013,Night,Surgery,0,B0019_044
T0019_045,2025-10-17,INV0019,0,Dept1,STF011,Night,Routine,0,B0019_045
T0019_046,2025-10-18,INV0019,0,Dept5,STF050,Evening,Routine,0,B0019_046
T0019_047,2025-10-19,INV0019,0,Dept2,STF027,Night,Emergency,0,B0019_047
T0019_048,2025-10-20,INV0019,0,Dept5,STF032,Evening,Emergency,0,B0019_048
T0019_049,2025-10-21,INV0019,0,Dept5,STF023,Night,Treatment,0,B0019_049
T0019_050,2025-10-22,INV0019,0,Dept3,STF026,Morning,Routine,0,B0019_050
T0019_051,2025-10-23,INV0019,0,Dept1,STF032,Night,Emergency,0,B0019_051
T0019_052,2025-10-24,INV0019,0,Dept4,STF008,Night,Emergency,0,B0019_052
T0019_053,2025-10-25,INV0019,0,Dept5,STF025,Night,Routine,0,B0019_053
T0019_054,2025-10-26,INV0019,0,Dept2,STF047,Night,Routine,0,B0019_054
T0019_055,2025-10-27,INV0019,0,Dept4,STF002,Night,Emergency,0,B0019_055
T0019_056,2025-10-28,INV0019,0,Dept1,STF018,Evening,Emergency,0,B0019_056
T0019_057,2025-10-29,INV0019,0,Dept2,STF031,Night,Treatment,0,B0019_057
T0019_058,2025-10-30,INV0019,0,Dept3,STF019,Morning,Surgery,0,B0019_058
T0019_059,2025-10-31,INV0019,0,Dept3,STF013,Evening,Emergency,0,B0019_059
T0019_060,2025-11-01,INV0019,0,Dept4,STF035,Night,Treatment,0,B0019_060
T0019_061,2025-11-02,INV0019,0,Dept2,STF037,Night,Surgery,0,B0019_061
T0019_062,2025-11-03,INV0019,0,Dept3,STF028,Morning,Routine,0,B0019_062
T0019_063,2025-11-04,INV0019,0,Dept5,STF028,Morning,Surgery,0,B0019_063
T0019_064,2025-11-05,INV0019,0,Dept3,STF010,Evening,Treatment,0,B0019_064
T0019_065,2025-11-06,INV0019,0,Dept1,STF027,Morning,Emergency,0,B0019_065
T0019_066,2025-11-07,INV0019,0,Dept5,STF040,Evening,Routine,0,B0019_066
T0019_067,2025-11-08,INV0019,0,Dept3,STF035,Night,Treatment,0,B0019_067
T0019_068,2025-11-09,INV0019,0,Dept1,STF050,Morning,Emergency,0,B0019_068
T0019_069,2025-11-10,INV0019,0,Dept4,STF012,Evening,Routine,0,B0019_069
T0019_070,2025-11-11,INV0019,0,Dept1,STF026,Morning,Routine,0,B0019_070
T0019_071,2025-11-12,INV0019,0,Dept3,STF001,Night,Emergency,0,B0019_071
T0019_072,2025-11-13,INV0019,0,Dept2,STF022,Evening,Routine,0,B0019_072
T0019_073,2025-11-14,INV0019,0,Dept2,STF013,Morning,Routine,0,B0019_073
T0019_074,2025-11-15,INV0019,0,Dept5,STF004,Evening,Surgery,0,B0019_074
T0019_075,2025-11-16,INV0019,0,Dept1,STF038,Evening,Routine,0,B0019_075
T0019_076,2025-11-17,INV0019,0,Dept2,STF033,Evening,Treatment,0,B0019_076
T0019_077,2025-11-18,INV0019,0,Dept4,STF025,Morning,Treatment,0,B0019_077
T0019_078,2025-11-19,INV0019,0,Dept3,STF038,Evening,Emergency,0,B0019_078
T0019_079,2025-11-20,INV0019,0,Dept5,STF024,Evening,Routine,0,B0019_079
T0019_080,2025-11-21,INV0019,0,Dept4,STF040,Night,Treatment,0,B0019_080
T0019_081,2025-11-22,INV0019,0,Dept2,STF044,Night,Emergency,0,B0019_081
T0019_082,2025-11-23,INV0019,0,Dept3,STF031,Evening,Emergency,0,B0019_082
T0019_083,2025-11-24,INV0019,0,Dept2,STF029,Evening,Surgery,0,B0019_083
T0019_084,2025-11-25,INV0019,0,Dept2,STF019,Morning,Routine,0,B0019_084
T0019_085,2025-11-26,INV0019,0,Dept5,STF049,Morning,Treatment,0,B0019_085
T0019_086,2025-11-27,INV0019,0,Dept4,STF016,Night,Emergency,0,B0019_086
T0019_087,2025-11-28,INV0019,0,Dept2,STF042,Morning,Routine,0,B0019_087
T0019_088,2025-11-29,INV0019,0,Dept3,STF021,Evening,Routine,0,B0019_088
T0019_089,2025-11-30,INV0019,0,Dept3,STF012,Evening,Emergency,0,B0019_089
T0020_000,2025-09-02,INV0020,4,Dept5,STF021,Night,Routine,64,B0020_000
T0020_001,2025-09-03,INV0020,4,Dept5,STF048,Morning,Emergency,60,B0020_001
T0020_002,2025-09-04,INV0020,2,Dept3,STF017,Evening,Emergency,58,B0020_002
T0020_003,2025-09-05,INV0020,2,Dept2,STF041,Night,Routine,56,B0020_003
T0020_004,2025-09-06,INV0020,2,Dept2,STF029,Night,Treatment,54,B0020_004
T0020_005,2025-09-07,INV0020,5,Dept5,STF033,Morning,Routine,49,B0020_005
T0020_006,2025-09-08,INV0020,4,Dept5,STF046,Evening,Treatment,45,B0020_006
T0020_007,2025-09-09,INV0020,3,Dept2,STF005,Morning,Emergency,42,B0020_007
T0020_008,2025-09-10,INV0020,4,Dept2,STF050,Night,Routine,38,B0020_008
T0020_009,2025-09-11,INV0020,1,Dept3,STF002,Morning,Treatment,37,B0020_009
T0020_010,2025-09-12,INV0020,4,Dept5,STF002,Morning,Emergency,33,B0020_010
T0020_011,2025-09-13,INV0020,4,Dept5,STF010,Morning,Emergency,29,B0020_011
T0020_012,2025-09-14,INV0020,4,Dept4,STF041,Night,Treatment,25,B0020_012
T0020_013,2025-09-15,INV0020,3,Dept2,STF049,Morning,Surgery,22,B0020_013
T0020_014,2025-09-16,INV0020,1,Dept2,STF036,Evening,Treatment,21,B0020_014
T0020_015,2025-09-17,INV0020,0,Dept5,STF046,Evening,Treatment,21,B0020_015
T0020_016,2025-09-18,INV0020,2,Dept1,STF030,Morning,Surgery,19,B0020_016
T0020_017,2025-09-19,INV0020,5,Dept1,STF001,Evening,Routine,14,B0020_017
T0020_018,2025-09-20,INV0020,3,Dept5,STF012,Evening,Routine,11,B0020_018
T0020_019,2025-09-21,INV0020,4,Dept1,STF044,Evening,Treatment,7,B0020_019
T0020_020,2025-09-22,INV0020,0,Dept1,STF006,Evening,Emergency,7,B0020_020
T0020_021,2025-09-23,INV0020,1,Dept1,STF043,Morning,Routine,6,B0020_021
T0020_022,2025-09-24,INV0020,0,Dept4,STF049,Morning,Treatment,6,B0020_022
T0020_023,2025-09-25,INV0020,0,Dept5,STF025,Morning,Surgery,6,B0020_023
T0020_024,2025-09-26,INV0020,5,Dept5,STF044,Night,Routine,1,B0020_024
T0020_025,2025-09-27,INV0020,0,Dept2,STF043,Morning,Emergency,1,B0020_025
T0020_026,2025-09-28,INV0020,1,Dept5,STF042,Night,Surgery,0,B0020_026
T0020_027,2025-09-29,INV0020,0,Dept3,STF037,Morning,Treatment,0,B0020_027
T0020_028,2025-09-30,INV0020,0,Dept5,STF033,Morning,Surgery,0,B0020_028
T0020_029,2025-10-01,INV0020,0,Dept3,STF034,Evening,Treatment,0,B0020_029
T0020_030,2025-10-02,INV0020,0,Dept3,STF035,Evening,Routine,0,B0020_030
T0020_031,2025-10-03,INV0020,0,Dept2,STF005,Evening,Emergency,0,B0020_031
T0020_032,2025-10-04,INV0020,0,Dept5,STF030,Morning,Routine,0,B0020_032
T0020_033,2025-10-05,INV0020,0,Dept5,STF001,Evening,Emergency,0,B0020_033
T0020_034,2025-10-06,INV0020,0,Dept2,STF002,Morning,Routine,0,B0020_034
T0020_035,2025-10-07,INV0020,0,Dept5,STF013,Evening,Treatment,0,B0020_035
T0020_036,2025-10-08,INV0020,0,Dept4,STF016,Evening,Routine,0,B0020_036
T0020_037,2025-10-09,INV0020,0,Dept1,STF017,Night,Treatment,0,B0020_037
T0020_038,2025-10-10,INV0020,0,Dept4,STF007,Night,Treatment,0,B0020_038
T0020_039,2025-10-11,INV0020,0,Dept2,STF001,Night,Surgery,0,B0020_039
T0020_040,2025-10-12,INV0020,0,Dept1,STF017,Evening,Routine,0,B0020_040
T0020_041,2025-10-13,INV0020,0,Dept2,STF049,Evening,Treatment,0,B0020_041
T0020_042,2025-10-14,INV0020,0,Dept4,STF018,Morning,Surgery,0,B0020_042
T0020_043,2025-10-15,INV0020,0,Dept3,STF028,Morning,Emergency,0,B0020_043
T0020_044,2025-10-16,INV0020,0,Dept2,STF034,Night,Emergency,0,B0020_044
T0020_045,2025-10-17,INV0020,0,Dept4,STF012,Morning,Treatment,0,B0020_045
T0020_046,2025-10-18,INV0020,0,Dept5,STF022,Morning,Surgery,0,B0020_046
T0020_047,2025-10-19,INV0020,0,Dept1,STF044,Night,Surgery,0,B0020_047
T0020_048,2025-10-20,INV0020,0,Dept5,STF017,Night,Treatment,0,B0020_048
T0020_049,2025-10-21,INV0020,0,Dept5,STF023,Night,Treatment,0,B0020_049
T0020_050,2025-10-22,INV0020,0,Dept5,STF027,Morning,Emergency,0,B0020_050
T0020_051,2025-10-23,INV0020,0,Dept4,STF013,Evening,Surgery,0,B0020_051
T0020_052,2025-10-24,INV0020,0,Dept1,STF020,Morning,Routine,0,B0020_052
T0020_053,2025-10-25,INV0020,0,Dept5,STF031,Night,Treatment,0,B0020_053
T0020_054,2025-10-26,INV0020,0,Dept5,STF013,Morning,Emergency,0,B0020_054
T0020_055,2025-10-27,INV0020,0,Dept3,STF046,Evening,Routine,0,B0020_055
T0020_056,2025-10-28,INV0020,0,Dept3,STF041,Night,Surgery,0,B0020_056
T0020_057,2025-10-29,INV0020,0,Dept1,STF017,Evening,Emergency,0,B0020_057
T0020_058,2025-10-30,INV0020,0,Dept5,STF023,Evening,Treatment,0,B0020_058
T0020_059,2025-10-31,INV0020,0,Dept2,STF018,Night,Emergency,0,B0020_059
T0020_060,2025-11-01,INV0020,0,Dept3,STF039,Evening,Emergency,0,B0020_060
T0020_061,2025-11-02,INV0020,0,Dept1,STF009,Morning,Surgery,0,B0020_061
T0020_062,2025-11-03,INV0020,0,Dept5,STF041,Night,Routine,0,B0020_062
T0020_063,2025-11-04,INV0020,0,Dept5,STF030,Night,Treatment,0,B0020_063
T0020_064,2025-11-05,INV0020,0,Dept3,STF036,Morning,Emergency,0,B0020_064
